timestamp,phase,gpu_index,memory_used_mb,memory_total_mb,utilization_pct
1784794168.832197,startup,0,858.0,65536.0,0.0
1784794168.832197,startup,1,858.0,65536.0,0.0
1784794168.832197,startup,2,858.0,65536.0,0.0
1784794168.832197,startup,3,858.0,65536.0,0.0
1784794168.832197,startup,4,858.0,65536.0,0.0
1784794168.832197,startup,5,858.0,65536.0,0.0
1784794168.832197,startup,6,858.0,65536.0,0.0
1784794168.832197,startup,7,858.0,65536.0,0.0
1784794170.1155665,startup,0,858.0,65536.0,0.0
1784794170.1155665,startup,1,858.0,65536.0,0.0
1784794170.1155665,startup,2,858.0,65536.0,0.0
1784794170.1155665,startup,3,858.0,65536.0,0.0
1784794170.1155665,startup,4,858.0,65536.0,0.0
1784794170.1155665,startup,5,858.0,65536.0,0.0
1784794170.1155665,startup,6,858.0,65536.0,0.0
1784794170.1155665,startup,7,858.0,65536.0,0.0
1784794171.4000025,startup,0,858.0,65536.0,0.0
1784794171.4000025,startup,1,858.0,65536.0,0.0
1784794171.4000025,startup,2,858.0,65536.0,0.0
1784794171.4000025,startup,3,858.0,65536.0,0.0
1784794171.4000025,startup,4,858.0,65536.0,0.0
1784794171.4000025,startup,5,858.0,65536.0,0.0
1784794171.4000025,startup,6,859.0,65536.0,0.0
1784794171.4000025,startup,7,859.0,65536.0,0.0
1784794172.6662123,startup,0,859.0,65536.0,0.0
1784794172.6662123,startup,1,859.0,65536.0,0.0
1784794172.6662123,startup,2,859.0,65536.0,0.0
1784794172.6662123,startup,3,859.0,65536.0,0.0
1784794172.6662123,startup,4,859.0,65536.0,0.0
1784794172.6662123,startup,5,859.0,65536.0,0.0
1784794172.6662123,startup,6,859.0,65536.0,0.0
1784794172.6662123,startup,7,859.0,65536.0,0.0
1784794173.9478426,startup,0,859.0,65536.0,0.0
1784794173.9478426,startup,1,859.0,65536.0,0.0
1784794173.9478426,startup,2,859.0,65536.0,0.0
1784794173.9478426,startup,3,859.0,65536.0,0.0
1784794173.9478426,startup,4,859.0,65536.0,0.0
1784794173.9478426,startup,5,859.0,65536.0,0.0
1784794173.9478426,startup,6,859.0,65536.0,0.0
1784794173.9478426,startup,7,859.0,65536.0,0.0
1784794175.2303495,startup,0,859.0,65536.0,0.0
1784794175.2303495,startup,1,859.0,65536.0,0.0
1784794175.2303495,startup,2,859.0,65536.0,0.0
1784794175.2303495,startup,3,859.0,65536.0,0.0
1784794175.2303495,startup,4,859.0,65536.0,0.0
1784794175.2303495,startup,5,859.0,65536.0,0.0
1784794175.2303495,startup,6,859.0,65536.0,0.0
1784794175.2303495,startup,7,859.0,65536.0,0.0
1784794176.5120373,startup,0,859.0,65536.0,0.0
1784794176.5120373,startup,1,859.0,65536.0,0.0
1784794176.5120373,startup,2,859.0,65536.0,0.0
1784794176.5120373,startup,3,859.0,65536.0,0.0
1784794176.5120373,startup,4,859.0,65536.0,0.0
1784794176.5120373,startup,5,859.0,65536.0,0.0
1784794176.5120373,startup,6,859.0,65536.0,0.0
1784794176.5120373,startup,7,859.0,65536.0,0.0
1784794177.7759037,startup,0,859.0,65536.0,0.0
1784794177.7759037,startup,1,859.0,65536.0,0.0
1784794177.7759037,startup,2,859.0,65536.0,0.0
1784794177.7759037,startup,3,859.0,65536.0,0.0
1784794177.7759037,startup,4,859.0,65536.0,0.0
1784794177.7759037,startup,5,859.0,65536.0,0.0
1784794177.7759037,startup,6,859.0,65536.0,0.0
1784794177.7759037,startup,7,859.0,65536.0,0.0
1784794179.063246,startup,0,859.0,65536.0,0.0
1784794179.063246,startup,1,859.0,65536.0,0.0
1784794179.063246,startup,2,859.0,65536.0,0.0
1784794179.063246,startup,3,859.0,65536.0,0.0
1784794179.063246,startup,4,859.0,65536.0,0.0
1784794179.063246,startup,5,859.0,65536.0,0.0
1784794179.063246,startup,6,859.0,65536.0,0.0
1784794179.063246,startup,7,859.0,65536.0,0.0
1784794180.3487823,startup,0,859.0,65536.0,0.0
1784794180.3487823,startup,1,859.0,65536.0,0.0
1784794180.3487823,startup,2,859.0,65536.0,0.0
1784794180.3487823,startup,3,859.0,65536.0,0.0
1784794180.3487823,startup,4,859.0,65536.0,0.0
1784794180.3487823,startup,5,859.0,65536.0,0.0
1784794180.3487823,startup,6,859.0,65536.0,0.0
1784794180.3487823,startup,7,859.0,65536.0,0.0
1784794181.6323924,startup,0,859.0,65536.0,0.0
1784794181.6323924,startup,1,859.0,65536.0,0.0
1784794181.6323924,startup,2,859.0,65536.0,0.0
1784794181.6323924,startup,3,859.0,65536.0,0.0
1784794181.6323924,startup,4,859.0,65536.0,0.0
1784794181.6323924,startup,5,859.0,65536.0,0.0
1784794181.6323924,startup,6,859.0,65536.0,0.0
1784794181.6323924,startup,7,859.0,65536.0,0.0
1784794182.917809,startup,0,859.0,65536.0,0.0
1784794182.917809,startup,1,859.0,65536.0,0.0
1784794182.917809,startup,2,859.0,65536.0,0.0
1784794182.917809,startup,3,859.0,65536.0,0.0
1784794182.917809,startup,4,859.0,65536.0,0.0
1784794182.917809,startup,5,859.0,65536.0,0.0
1784794182.917809,startup,6,859.0,65536.0,0.0
1784794182.917809,startup,7,859.0,65536.0,0.0
1784794184.204404,startup,0,859.0,65536.0,0.0
1784794184.204404,startup,1,859.0,65536.0,0.0
1784794184.204404,startup,2,859.0,65536.0,0.0
1784794184.204404,startup,3,859.0,65536.0,0.0
1784794184.204404,startup,4,859.0,65536.0,0.0
1784794184.204404,startup,5,859.0,65536.0,0.0
1784794184.204404,startup,6,859.0,65536.0,0.0
1784794184.204404,startup,7,859.0,65536.0,0.0
1784794185.4860637,startup,0,859.0,65536.0,0.0
1784794185.4860637,startup,1,859.0,65536.0,0.0
1784794185.4860637,startup,2,859.0,65536.0,0.0
1784794185.4860637,startup,3,859.0,65536.0,0.0
1784794185.4860637,startup,4,859.0,65536.0,0.0
1784794185.4860637,startup,5,859.0,65536.0,0.0
1784794185.4860637,startup,6,859.0,65536.0,0.0
1784794185.4860637,startup,7,859.0,65536.0,0.0
1784794186.7711773,startup,0,859.0,65536.0,0.0
1784794186.7711773,startup,1,859.0,65536.0,0.0
1784794186.7711773,startup,2,859.0,65536.0,0.0
1784794186.7711773,startup,3,859.0,65536.0,0.0
1784794186.7711773,startup,4,859.0,65536.0,0.0
1784794186.7711773,startup,5,859.0,65536.0,0.0
1784794186.7711773,startup,6,859.0,65536.0,0.0
1784794186.7711773,startup,7,859.0,65536.0,0.0
1784794188.085035,startup,0,859.0,65536.0,0.0
1784794188.085035,startup,1,859.0,65536.0,0.0
1784794188.085035,startup,2,859.0,65536.0,0.0
1784794188.085035,startup,3,859.0,65536.0,0.0
1784794188.085035,startup,4,859.0,65536.0,0.0
1784794188.085035,startup,5,859.0,65536.0,0.0
1784794188.085035,startup,6,859.0,65536.0,0.0
1784794188.085035,startup,7,859.0,65536.0,0.0
1784794189.398055,startup,0,859.0,65536.0,0.0
1784794189.398055,startup,1,859.0,65536.0,0.0
1784794189.398055,startup,2,859.0,65536.0,0.0
1784794189.398055,startup,3,859.0,65536.0,0.0
1784794189.398055,startup,4,859.0,65536.0,0.0
1784794189.398055,startup,5,859.0,65536.0,0.0
1784794189.398055,startup,6,859.0,65536.0,0.0
1784794189.398055,startup,7,859.0,65536.0,0.0
1784794191.185268,startup,0,859.0,65536.0,0.0
1784794191.185268,startup,1,859.0,65536.0,0.0
1784794191.185268,startup,2,859.0,65536.0,0.0
1784794191.185268,startup,3,859.0,65536.0,0.0
1784794191.185268,startup,4,859.0,65536.0,0.0
1784794191.185268,startup,5,859.0,65536.0,0.0
1784794191.185268,startup,6,859.0,65536.0,0.0
1784794191.185268,startup,7,859.0,65536.0,0.0
1784794192.4664068,startup,0,859.0,65536.0,0.0
1784794192.4664068,startup,1,859.0,65536.0,0.0
1784794192.4664068,startup,2,859.0,65536.0,0.0
1784794192.4664068,startup,3,859.0,65536.0,0.0
1784794192.4664068,startup,4,859.0,65536.0,0.0
1784794192.4664068,startup,5,859.0,65536.0,0.0
1784794192.4664068,startup,6,859.0,65536.0,0.0
1784794192.4664068,startup,7,859.0,65536.0,0.0
1784794193.7526639,startup,0,859.0,65536.0,0.0
1784794193.7526639,startup,1,859.0,65536.0,0.0
1784794193.7526639,startup,2,859.0,65536.0,0.0
1784794193.7526639,startup,3,859.0,65536.0,0.0
1784794193.7526639,startup,4,859.0,65536.0,0.0
1784794193.7526639,startup,5,859.0,65536.0,0.0
1784794193.7526639,startup,6,859.0,65536.0,0.0
1784794193.7526639,startup,7,859.0,65536.0,0.0
1784794195.0387204,startup,0,859.0,65536.0,0.0
1784794195.0387204,startup,1,859.0,65536.0,0.0
1784794195.0387204,startup,2,859.0,65536.0,0.0
1784794195.0387204,startup,3,859.0,65536.0,0.0
1784794195.0387204,startup,4,859.0,65536.0,0.0
1784794195.0387204,startup,5,859.0,65536.0,0.0
1784794195.0387204,startup,6,859.0,65536.0,0.0
1784794195.0387204,startup,7,859.0,65536.0,0.0
1784794196.3246746,startup,0,859.0,65536.0,0.0
1784794196.3246746,startup,1,859.0,65536.0,0.0
1784794196.3246746,startup,2,859.0,65536.0,0.0
1784794196.3246746,startup,3,859.0,65536.0,0.0
1784794196.3246746,startup,4,859.0,65536.0,0.0
1784794196.3246746,startup,5,859.0,65536.0,0.0
1784794196.3246746,startup,6,859.0,65536.0,0.0
1784794196.3246746,startup,7,859.0,65536.0,0.0
1784794197.6059592,startup,0,859.0,65536.0,0.0
1784794197.6059592,startup,1,859.0,65536.0,0.0
1784794197.6059592,startup,2,859.0,65536.0,0.0
1784794197.6059592,startup,3,859.0,65536.0,0.0
1784794197.6059592,startup,4,859.0,65536.0,0.0
1784794197.6059592,startup,5,859.0,65536.0,0.0
1784794197.6059592,startup,6,859.0,65536.0,0.0
1784794197.6059592,startup,7,859.0,65536.0,0.0
1784794198.890638,startup,0,859.0,65536.0,0.0
1784794198.890638,startup,1,859.0,65536.0,0.0
1784794198.890638,startup,2,859.0,65536.0,0.0
1784794198.890638,startup,3,859.0,65536.0,0.0
1784794198.890638,startup,4,859.0,65536.0,0.0
1784794198.890638,startup,5,859.0,65536.0,0.0
1784794198.890638,startup,6,859.0,65536.0,0.0
1784794198.890638,startup,7,859.0,65536.0,0.0
1784794200.176209,startup,0,859.0,65536.0,0.0
1784794200.176209,startup,1,859.0,65536.0,0.0
1784794200.176209,startup,2,859.0,65536.0,0.0
1784794200.176209,startup,3,859.0,65536.0,0.0
1784794200.176209,startup,4,859.0,65536.0,0.0
1784794200.176209,startup,5,859.0,65536.0,0.0
1784794200.176209,startup,6,859.0,65536.0,0.0
1784794200.176209,startup,7,859.0,65536.0,0.0
1784794201.458747,startup,0,859.0,65536.0,0.0
1784794201.458747,startup,1,859.0,65536.0,0.0
1784794201.458747,startup,2,859.0,65536.0,0.0
1784794201.458747,startup,3,859.0,65536.0,0.0
1784794201.458747,startup,4,859.0,65536.0,0.0
1784794201.458747,startup,5,859.0,65536.0,0.0
1784794201.458747,startup,6,859.0,65536.0,0.0
1784794201.458747,startup,7,859.0,65536.0,0.0
1784794202.7405438,startup,0,859.0,65536.0,0.0
1784794202.7405438,startup,1,859.0,65536.0,0.0
1784794202.7405438,startup,2,859.0,65536.0,0.0
1784794202.7405438,startup,3,859.0,65536.0,0.0
1784794202.7405438,startup,4,859.0,65536.0,0.0
